Rand_HTN_BB	AgentSmartBPR	0	5	5	2	2	10	0.3	23.622728299	250	2.76	2.288	0.472	36.596
Rand_HTN_BB	AgentSmartBPR	0.1	5	5	2	2	10	0.3	24.3129534421	250	2.908	1.36	1.548	35.784
Rand_HTN_BB	AgentSmartBPR	0.2	5	5	2	2	10	0.3	24.2823829678	250	2.904	1.292	1.612	35.348
Rand_HTN_BB	AgentSmartBPR	0.3	5	5	2	2	10	0.3	23.5798792331	250	2.788	1.244	1.544	34.756
Rand_HTN_BB	AgentSmartBPR	0.4	5	5	2	2	10	0.3	25.3474485998	250	3.04	1.216	1.824	35.816
Rand_HTN_BB	AgentSmartBPR	0.5	5	5	2	2	10	0.3	24.0037327046	250	2.796	1.232	1.564	35.012
Rand_HTN_BB	AgentSmartBPR	0.6	5	5	2	2	10	0.3	24.5342102185	250	2.856	1.112	1.744	35.08
Rand_HTN_BB	AgentSmartBPR	0.7	5	5	2	2	10	0.3	26.0427606137	250	3.128	1.216	1.912	35.552
Rand_HTN_BB	AgentSmartBPR	0.8	5	5	2	2	10	0.3	24.8821521165	250	2.928	1.108	1.82	35.024
Rand_HTN_BB	AgentSmartBPR	0.9	5	5	2	2	10	0.3	25.3556822675	250	2.96	1.06	1.9	34.8
Rand_HTN_BB	AgentSmartBPR	1	5	5	2	2	10	0.3	24.8391129914	250	2.856	0.984	1.872	34.372
Rand_HTN_BB	AgentSmartBPR	1.1	5	5	2	2	10	0.3	25.5843879892	250	3.0	0.976	2.024	34.92
Rand_HTN_BB	AgentSmartBPR	1.2	5	5	2	2	10	0.3	25.8124132561	250	3.116	0.864	2.252	34.988
Rand_HTN_BB	AgentSmartBPR	1.3	5	5	2	2	10	0.3	24.7409432991	250	3.008	0.848	2.16	34.872
Rand_HTN_BB	AgentSmartBPR	1.4	5	5	2	2	10	0.3	25.9124747091	250	3.064	0.868	2.196	35.356
Rand_HTN_BB	AgentSmartBPR	1.5	5	5	2	2	10	0.3	26.1175021619	250	3.14	0.8	2.34	34.676
Rand_HTN_BB	AgentSmartBPR	1.6	5	5	2	2	10	0.3	25.5179670268	250	3.068	0.744	2.324	35.312
Rand_HTN_BB	AgentSmartBPR	1.7	5	5	2	2	10	0.3	25.551367614	250	3.044	0.776	2.268	34.516
Rand_HTN_BB	AgentSmartBPR	1.8	5	5	2	2	10	0.3	26.1530303901	250	3.164	0.704	2.46	35.376
Rand_HTN_BB	AgentSmartBPR	1.9	5	5	2	2	10	0.3	26.394594626	250	3.148	0.72	2.428	34.788
